hash_id,case,comment_anon,emojis_list,hashtags_list,language,is_brazilian,comment_length,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,classification_source,rule_id,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,human_reviewed
BRUNO_MARS_0121,Bruno_Mars,💚💚💚💚💚💚,['💚'],[],,False,6,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_0122,Bruno_Mars,🇧🇷🔥🇧🇷💚,"['🇧🇷', '💚', '🔥']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0123,Bruno_Mars,💚💛💚💛💚💛💚💛🇧🇷,"['🇧🇷', '💚', '💛']",[],,True,10,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0124,Bruno_Mars,Love U 💚💛,"['💚', '💛']",[],,True,9,False,False,False,True,True,False,0.94,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_0125,Bruno_Mars,Parou de contabilizar as vizualizações???? 84 anos depois e não sai de 199 😂,['😂'],[],pt,True,76,False,True,False,False,False,False,0.88,Afetivo,0.8,Negativo,0.75,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_0126,Bruno_Mars,"Vem quarentar aqui 🇧🇷, Bruninho!!! @user @user @user",['🇧🇷'],[],pt,True,79,False,False,False,True,True,False,0.92,Afetivo,0.91,Positivo,0.92,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0127,Bruno_Mars,"08-10-2025 @user happy birthday, bruninho! 🥳🎉🎊🎂🍾🥂🇧🇷💚💛","['🎉', '🇧🇷', '🍾', '💛', '🥳', '🥂', '🎂', '💚', '🎊']",[],en,True,58,False,False,False,True,True,False,0.92,Afetivo,0.94,Positivo,0.94,llm_agreed,,True,False,,,False
BRUNO_MARS_0128,Bruno_Mars,Happy Birthday Bruninho!!!!😍💚🇧🇷🎂👏,"['😍', '👏', '🇧🇷', '🎂', '💚']",[],en,True,33,False,False,False,True,True,False,0.9,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0129,Bruno_Mars,🎂👏🎂👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷Happy 40 Bruninho!!!!!,"['🇧🇷', '🎂', '👏']",[],en,True,36,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0130,Bruno_Mars,Parabéns @user 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷❤️❤️❤️🎉🎉🎉🎉🎉,"['🇧🇷', '🎉', '❤️']",[],fr,True,41,False,False,False,True,True,False,0.9,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,0.6153846153846154,1.0,False
BRUNO_MARS_0131,Bruno_Mars,Happy Birthday Bruninho 🇧🇷❤️,"['🇧🇷', '❤️']",[],en,True,28,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0132,Bruno_Mars,Happy birthday Bruno 💛💚🇧🇷,"['🇧🇷', '💚', '💛']",[],so,True,25,False,False,False,True,True,False,0.85,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0133,Bruno_Mars,HAPPY BIRTHDAY BRUNINHO!!🥳🥳🥳🥳🥳🎂🇧🇷🇧🇷,"['🇧🇷', '🎂', '🥳']",[],en,True,35,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0134,Bruno_Mars,Happy Birthday Bruninho 🎉🥳🇧🇷🇧🇷 #bruninhoquarentou,"['🎉', '🇧🇷', '🥳']",['#bruninhoquarentou'],en,True,49,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0135,Bruno_Mars,Happy birthday bruninho 🇧🇷😍,"['🇧🇷', '😍']",[],en,True,27,False,False,False,True,True,False,0.86,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0136,Bruno_Mars,Parabéns 🍾,['🍾'],[],fr,True,10,False,False,False,True,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0137,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_0138,Bruno_Mars,🇧🇷,['🇧🇷'],[],,True,2,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_0139,Bruno_Mars,Feliz aniversário amado Bruninho,[],[],pt,True,32,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0140,Bruno_Mars,"Feliz aniversário Bruninho, que Deus te abençoe sempre, te de saúde e muito mais sucesso, e volta logo pra sua casa nos estamos morrendo de saudade de vc 🔥🇧🇷💚","['🔥', '💚', '🇧🇷']",[],pt,True,158,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_0141,Bruno_Mars,"Feliz vida, Feliz novo ciclo e Feliz aniversário Bruninho 🎊🎉🎉🎂🎂","['🎉', '🎂', '🎊']",[],pt,True,63,False,False,False,True,False,False,0.92,Afetivo,0.93,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_0142,Bruno_Mars,💚🇧🇷,"['🇧🇷', '💚']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0143,Bruno_Mars,QUARENTOU!!!!🥳🥳🥳🥳🥳🥳🥳🇧🇷,"['🇧🇷', '🥳']",[],fr,True,22,False,False,False,True,True,False,0.9,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0144,Bruno_Mars,Feliz aniversário Bruninho 💚,['💚'],[],pt,True,28,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.9,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_0145,Bruno_Mars,Feliz aniversário,[],[],hu,False,17,False,False,False,False,False,True,0.85,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0146,Bruno_Mars,PARABÉNS AMOOOOOR,[],[],pt,True,17,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0147,Bruno_Mars,"Feliz aniversário, Bruninho! Muitas alegrias em sua vida! 😍",['😍'],[],pt,True,59,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0148,Bruno_Mars,Happy birthday Bruninho 😍🇧🇷❤️🎉👏🏽🥰 I love You,"['🥰', '😍', '👏🏽', '🎉', '🇧🇷', '❤️']",[],en,True,44,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0149,Bruno_Mars,Happy Birthday!!! @user Forty 🔥,['🔥'],[],en,False,36,False,False,False,True,False,False,0.85,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,1.0,0.0,False
BRUNO_MARS_0150,Bruno_Mars,"Happy birthday husband, we love you Pitico Hoje é festa no🇧🇷 🥳🎉","['🇧🇷', '🎉', '🥳']",[],en,True,63,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0151,Bruno_Mars,Happy Birthday Bruninho!!!🇧🇷🇧🇷🎉🎉👏👏,"['🇧🇷', '👏', '🎉']",[],en,True,34,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0152,Bruno_Mars,"HAPPY BIRTHDAY 💚 nós te amamooooos, volta logo!!!!",['💚'],[],es,False,50,False,False,False,True,True,False,0.93,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0153,Bruno_Mars,Saudade Bruninho 💚💛💚💛💚💛,"['💚', '💛']",[],pt,True,23,False,False,False,True,False,False,0.92,Afetivo,0.93,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0154,Bruno_Mars,Happy birthday Bruninhooo💚💛💚💛💚,"['💚', '💛']",[],en,True,30,False,False,False,True,False,False,0.86,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0155,Bruno_Mars,Happy birthday Bruninho 🇧🇷🎼🎂🎉🇧🇷,"['🎼', '🇧🇷', '🎂', '🎉']",[],en,True,31,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0156,Bruno_Mars,Happy birthday Bruninho 💚💛❤️🎂🎈🇧🇷,"['🎈', '🇧🇷', '💛', '❤️', '🎂', '💚']",[],en,True,32,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0157,Bruno_Mars,Happy Bithday Bruninho ❤️❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷 Nós te amamos,"['🇧🇷', '❤️']",[],en,True,53,False,False,False,True,True,False,0.85,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0158,Bruno_Mars,"Happy birthday, Bruninho!!!!💚💛💚💛","['💚', '💛']",[],en,True,32,False,False,False,True,False,False,0.92,Afetivo,0.94,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_0159,Bruno_Mars,Happy Birthday Bruninhooo!!!💛💚,"['💚', '💛']",[],so,True,30,False,False,False,True,False,False,0.88,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0160,Bruno_Mars,Happy Birthday to you @user 🇧🇷❤️,"['🇧🇷', '❤️']",[],en,True,37,False,False,False,True,True,False,0.85,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
BRUNO_MARS_0161,Bruno_Mars,Birthday baby ❤️🇧🇷,"['🇧🇷', '❤️']",[],so,True,18,False,False,False,True,True,False,0.9,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0162,Bruno_Mars,💚💛💚💛🇧🇷,"['🇧🇷', '💚', '💛']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0163,Bruno_Mars,🇧🇷happy birthday🇧🇷💛💚,"['🇧🇷', '💚', '💛']",[],so,True,20,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0164,Bruno_Mars,"FELIZ ANIVERSÁRIO, MEU ASTRO!!!!! 🇧🇷💚 Vida longa ao BRUNÃO!!! 🔥🔥","['🇧🇷', '💚', '🔥']",[],pt,True,64,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0165,Bruno_Mars,"Happy birthday, Bruninho! Come back to Brasil 🇧🇷💚💛","['🇧🇷', '💚', '💛']",[],en,True,50,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0166,Bruno_Mars,Happy Birthday 💚🇧🇷,"['🇧🇷', '💚']",[],so,True,18,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0167,Bruno_Mars,Happy Birthday 🇧🇷💚 te amo brunooo,"['🇧🇷', '💚']",[],so,True,33,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0168,Bruno_Mars,FELIZ DIA BRUNINHOOOO🇧🇷❤️❤️,"['🇧🇷', '❤️']",[],pt,True,27,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0169,Bruno_Mars,Feliz aniversário Bruninho...🇧🇷❤️💚💛,"['🇧🇷', '💚', '❤️', '💛']",[],pt,True,35,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0170,Bruno_Mars,happy birthaday to you bruninho ❤️💯🎉 COME BACK TO BRAZILLL,"['💯', '🎉', '❤️']",[],en,False,58,False,False,False,True,False,False,0.85,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0171,Bruno_Mars,"Happy birthday, Bruninho!💚💛🎂🇧🇷","['🇧🇷', '🎂', '💚', '💛']",[],en,True,30,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0172,Bruno_Mars,Happy Birthday 🎂🇧🇷,"['🇧🇷', '🎂']",[],so,True,18,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0173,Bruno_Mars,"Happy birthday, Bruninho!!!💚💛🇧🇷❤️🔥","['🇧🇷', '🔥', '💛', '❤️', '💚']",[],en,True,34,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0174,Bruno_Mars,Happy Birthday 😍🇧🇷🎂🥳🎂,"['😍', '🎂', '🥳', '🇧🇷']",[],so,True,21,False,False,False,True,True,False,0.82,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0175,Bruno_Mars,Pode volta já,[],[],hu,False,13,False,False,False,True,False,False,0.9,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_0176,Bruno_Mars,"Feliz aniversário, Bruninho 🇧🇷 Happy birthday @user 🥳🎂🎉🎈","['🎈', '🇧🇷', '🎉', '🥳', '🎂']",[],en,True,61,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0177,Bruno_Mars,HAPPY HAPPY BIRTHDAY BRUNINHOOOOO 💚,['💚'],[],en,False,35,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0178,Bruno_Mars,"FELIZ ANIVERSÁRIO, BRUNINHO. 💚",['💚'],[],pt,True,30,False,False,False,True,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0179,Bruno_Mars,Happy Birthday 💚💛,"['💚', '💛']",[],so,True,17,False,False,False,True,False,False,0.92,Afetivo,0.92,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0180,Bruno_Mars,Happy birthday!!!! You are the best!!! 🇧🇷💚💛,"['🇧🇷', '💚', '💛']",[],en,True,43,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0181,Bruno_Mars,🇧🇷,['🇧🇷'],[],,True,2,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_0182,Bruno_Mars,Happy Birthday my love 🥳🎉🥳🍾🎊,"['🍾', '🎉', '🥳', '🎊']",[],en,True,28,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0183,Bruno_Mars,Happy Birthday 🇧🇷💚💛,"['🇧🇷', '💚', '💛']",[],so,True,19,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0184,Bruno_Mars,4.0🥳🥳🥳🎂🎂🍰👏👏,"['🍰', '🎂', '👏', '🥳']",[],,False,11,False,False,False,True,False,False,0.8,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
BRUNO_MARS_0185,Bruno_Mars,Happy birthday . You are the best in the world!! 🇧🇷💚,"['🇧🇷', '💚']",[],en,True,52,False,False,False,True,True,False,0.85,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0186,Bruno_Mars,💚🇧🇷,"['🇧🇷', '💚']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0187,Bruno_Mars,Vem comemorar aqui no Brasil com uma cervejinha e um torresminho🤣🇧🇷,"['🇧🇷', '🤣']",[],pt,True,67,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0188,Bruno_Mars,"Happy birthday to you, we love you....🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💚💚💚💚💚💚","['🇧🇷', '💚']",[],en,True,56,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0189,Bruno_Mars,Volta brunoooo 🥹🥹🥹❤️❤️,"['❤️', '🥹']",[],it,False,22,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_0190,Bruno_Mars,Happy birthday 🇧🇷🇧🇷 bruninho 👏👏👏👏👏👏👏👏💚,"['🇧🇷', '👏', '💚']",[],en,True,38,False,False,False,True,True,False,0.85,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0191,Bruno_Mars,Happy Birthday Bruninho!❤️,['❤️'],[],en,False,26,False,False,False,True,False,False,0.86,Afetivo,0.92,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_0192,Bruno_Mars,Rumo aos 200mi🔥,['🔥'],[],lt,False,15,False,False,False,True,False,False,0.9,Afetivo,0.92,Positivo,0.9,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0193,Bruno_Mars,"Feliz aniversário, Bruno Márcio! 🥳🇧🇷","['🇧🇷', '🥳']",[],pt,True,36,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0194,Bruno_Mars,Happy bdayyyy 🇧🇷😍,"['🇧🇷', '😍']",[],tl,True,17,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0195,Bruno_Mars,Feliz aniversário Brunoooooo!!! Você foi o melhor presente que o mundo ganhou há 40 anos. Bjs!!!!,[],[],pt,True,97,False,False,False,True,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0196,Bruno_Mars,Happy bdaaaay!! 💚💛🇧🇷,"['🇧🇷', '💚', '💛']",[],so,True,20,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0197,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_0198,Bruno_Mars,"Feliz aniversário, Bruninho! 🇧🇷💚","['🇧🇷', '💚']",[],pt,True,32,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0199,Bruno_Mars,"Feliz aniversário, vida! 🇧🇷💛💚","['🇧🇷', '💚', '💛']",[],pt,True,29,False,False,False,True,True,False,0.94,Afetivo,0.96,Positivo,0.97,llm_reviewer,,False,True,1.0,0.6153846153846154,False
BRUNO_MARS_0200,Bruno_Mars,🇧🇷💚💛,"['🇧🇷', '💚', '💛']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0201,Bruno_Mars,Happy day 🇧🇷💚💚💛🇧🇷🔥,"['🇧🇷', '🔥', '💚', '💛']",[],tl,True,18,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0202,Bruno_Mars,"🇧🇷🇧🇷🇧🇷 feliz aniversário, babyyyyy",['🇧🇷'],[],hu,True,34,False,False,False,True,True,False,0.95,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_0203,Bruno_Mars,🇧🇷💚💛🎂🎂,"['🇧🇷', '🎂', '💚', '💛']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0204,Bruno_Mars,💚💚,['💚'],[],,False,2,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_0205,Bruno_Mars,💚💚💚💚💚💚💚🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,"['🇧🇷', '💚']",[],,True,19,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0206,Bruno_Mars,Happy birthday mi amor!😍,['😍'],[],so,False,24,False,False,False,True,False,False,0.85,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
BRUNO_MARS_0207,Bruno_Mars,🎈🇧🇷,"['🇧🇷', '🎈']",[],,True,3,False,False,False,False,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_0208,Bruno_Mars,🇧🇷🇧🇷 feliz aniversário Bruninhooooooo,['🇧🇷'],[],pt,True,37,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0209,Bruno_Mars,FELIZ ANIVERSÁRIO BRUNINHO 🇧🇷💚💚💚💛💛💛,"['🇧🇷', '💚', '💛']",[],pt,True,35,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0210,Bruno_Mars,Parabéns Bruninho🇧🇷😍,"['🇧🇷', '😍']",[],pt,True,20,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0211,Bruno_Mars,Enviem p seus amigos curtirem esse post. Vamos aumentar as visualizações,[],[],pt,True,72,False,False,False,False,True,False,0.85,Cognitivo,0.7,Positivo,0.7,llm_agreed,,True,False,,,False
BRUNO_MARS_0212,Bruno_Mars,"🇧🇷💚💛 Feliz aniversário, nosso Bruninho 4.0🔥🥳🎂","['🇧🇷', '🔥', '💛', '🥳', '🎂', '💚']",[],pt,True,45,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0213,Bruno_Mars,🇧🇷💚parabens lindezo😍,"['🇧🇷', '💚', '😍']",[],nl,True,20,False,False,False,True,True,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0214,Bruno_Mars,Feliz aniversário amor 😍❤️🇧🇷,"['😍', '🇧🇷', '❤️']",[],pt,True,28,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0215,Bruno_Mars,🇧🇷🔥08.10.2025,"['🇧🇷', '🔥']",[],,True,13,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_0216,Bruno_Mars,Feliz Aniversário ❤️🇧🇷,"['🇧🇷', '❤️']",[],pt,True,22,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_0217,Bruno_Mars,💛💚🇧🇷happy birthday,"['🇧🇷', '💚', '💛']",[],so,True,18,False,False,False,True,True,False,0.92,Afetivo,0.9,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_0218,Bruno_Mars,Parabéns Bruno. Muitas Felicidades 🥳 🎉🎊🎂🎊🎁👯🍾🥂,"['🎁', '🎉', '🍾', '👯', '🥳', '🥂', '🎂', '🎊']",[],pt,True,45,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_0219,Bruno_Mars,🇧🇷🔥😍❤️,"['🇧🇷', '😍', '❤️', '🔥']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
